organisatie_id,werksoort_id,vestiging_id,uitvoeringsvorm,betrouwbaarheid,bron_url
org048,co-packing,,,hoog,https://mtb.nl/onze-diensten/verpakkingsdiensten/
org048,fulfilment,,,midden,https://mtb.nl/onze-diensten/verpakkingsdiensten/
org048,magazijn-en-opslag,,,midden,https://mtb.nl/onze-diensten/assemblage-in-opdracht/
org048,productie-en-lijnwerk,,,hoog,https://mtb.nl/onze-diensten/assemblage-in-opdracht/
org048,metaalbewerking,,,laag,https://mtb.nl/onze-diensten/elektromontage-en-bekabeling/
org048,industriele-en-specialistische-reiniging,,,laag,https://mtb.nl/onze-diensten/hardware-werkplekreiniging/
org048,catering,,,hoog,https://mtb.nl/onze-diensten/
org048,bedrijfsrestaurant-en-horeca,,,hoog,https://mtb.nl/onze-diensten/lunchroom-halr/
org049,assemblage,,,hoog,https://nlw.nl/
org049,montage,,,hoog,https://nlw.nl/
org049,elektrotechnische-assemblage,,,hoog,https://nlw.nl/sociale-werkplaats/werk-uitbesteden/assemblagebedrijf
org049,verpakken,,,hoog,https://nlw.nl/
org049,co-packing,,,midden,https://nlw.nl/sociale-werkplaats/werk-uitbesteden/inpakbedrijf
org049,mailing-en-lettershop,,,laag,https://nlw.nl/sociale-werkplaats/werk-uitbesteden/assemblagebedrijf/elektronica-assemblage
org049,magazijn-en-opslag,,,hoog,https://nlw.nl/sociale-werkplaats/werk-uitbesteden/inpakbedrijf
org049,schoonmaak,,,laag,https://nlw.nl/sociale-werkplaats/werk-uitbesteden
org049,facilitaire-dienstverlening,,,laag,https://nlw.nl/sociale-werkplaats
org049,bedrijfsrestaurant-en-horeca,,,hoog,https://nlw.nl/sociale-werkplaats/werk-uitbesteden
org049,drukwerk-en-print,,,laag,https://nlw.nl/sociale-werkplaats/werk-uitbesteden/assemblagebedrijf/elektronica-assemblage
org050,assemblage,,,hoog,https://www.noordwestgroep.nl/over-ons/partners/
org050,verpakken,,,hoog,https://www.noordwestgroep.nl/over-ons/partners/
org050,catering,,,hoog,https://www.noordwestgroep.nl/werkgevers/
org051,assemblage,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,verpakken,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,poedercoaten-en-spuiten,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,kwekerij-en-tuinbouw,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,schoonmaak,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,catering,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org051,kringloop-en-hergebruik,,,hoog,https://www.novatec.nl/ik-wil-werk-uitbesteden
org052,assemblage,,,hoog,https://ontplooj.nl/onze-diensten/productie-assemblage/
org052,verpakken,,,hoog,https://ontplooj.nl/onze-diensten/productie-assemblage/
org052,schoonmaak,,,hoog,https://ontplooj.nl/onze-diensten/
org052,catering,,eigen_bedrijf,hoog,https://ontplooj.nl/onze-diensten/
org052,bedrijfsrestaurant-en-horeca,,,hoog,https://ontplooj.nl/onze-diensten/catering/
org052,wasserij-en-linnenservice,,,hoog,https://ontplooj.nl/onze-diensten/schoonmaak/
org054,assemblage,,,laag,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/metaalbewerking
org054,montage,,,midden,https://www.orioniswalcheren.nl/werkontwikkelbedrijf
org054,verpakken,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/productie
org054,mailing-en-lettershop,,,midden,https://www.orioniswalcheren.nl/werkontwikkelbedrijf
org054,magazijn-en-opslag,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/productie
org054,productie-en-lijnwerk,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/productie
org054,metaalbewerking,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/metaalbewerking
org054,plaatwerk,,,laag,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/metaalbewerking
org054,poedercoaten-en-spuiten,,,laag,https://www.orioniswalcheren.nl/werkontwikkelbedrijf
org054,groenvoorziening-en-onderhoud,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/buitendienst
org054,schoonmaak,,,midden,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/buitendienst
org054,bedrijfsrestaurant-en-horeca,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/productie
org054,wasserij-en-linnenservice,,,hoog,https://www.orioniswalcheren.nl/werkontwikkelbedrijf/wasserij
org054,drukwerk-en-print,,,midden,https://www.orioniswalcheren.nl/werkontwikkelbedrijf
org055,magazijn-en-opslag,,,hoog,https://pantar.nl/sociaal-ondernemen/logistiek/
org055,transport-en-koeriersdiensten,,,hoog,https://pantar.nl/sociaal-ondernemen/logistiek/
org055,post-en-pakketbezorging,,,laag,https://pantar.nl/sociaal-ondernemen/logistiek/
org055,groenvoorziening-en-onderhoud,,,hoog,https://pantar.nl/sociaal-ondernemen/groen/
org055,openbare-ruimte-en-straatreiniging,,,hoog,https://pantar.nl/sociaal-ondernemen/groen/
org055,postkamer-en-documentstromen,,,laag,https://pantar.nl/sociaal-ondernemen/logistiek/
org057,assemblage,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/
org057,montage,,,laag,https://patijnenburg.nl/ik-wil-werk-uitbesteden/assemblage/
org057,elektrotechnische-assemblage,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/verpakken-uitbesteden/
org057,verpakken,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/
org057,co-packing,,,midden,https://patijnenburg.nl/ik-wil-werk-uitbesteden/verpakken-uitbesteden/
org057,fulfilment,,,midden,https://patijnenburg.nl/ik-wil-werk-uitbesteden/verpakken-uitbesteden/
org057,magazijn-en-opslag,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/assemblage/
org057,groenvoorziening-en-onderhoud,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/
org057,schoonmaak,,,hoog,https://patijnenburg.nl/ik-wil-werk-uitbesteden/
org058,assemblage,,,hoog,https://www.probedrijven.nl/
org058,montage,,,hoog,https://www.probedrijven.nl/pro-verpakken/diensten
org058,elektrotechnische-assemblage,,,midden,https://www.probedrijven.nl/pro-verpakken/proverpakken-diensten/machinale-handmatige-assemblage
org058,verpakken,,,hoog,https://www.probedrijven.nl/
org058,mailing-en-lettershop,,,hoog,https://www.probedrijven.nl/probezorgt/diensten
org058,magazijn-en-opslag,,,hoog,https://www.probedrijven.nl/pro-verpakken/diensten
org058,transport-en-koeriersdiensten,,,hoog,https://www.probedrijven.nl/probezorgt/diensten
org058,post-en-pakketbezorging,,,hoog,https://www.probedrijven.nl/probezorgt/diensten
org058,groenvoorziening-en-onderhoud,,,hoog,https://www.probedrijven.nl/progroen-milieu/diensten
org058,openbare-ruimte-en-straatreiniging,,,laag,https://www.probedrijven.nl/progroen-milieu/diensten/reiniging
org058,schoonmaak,,,hoog,https://www.probedrijven.nl/progroen-milieu/diensten
org058,industriele-en-specialistische-reiniging,,,laag,https://www.probedrijven.nl/progroen-milieu/diensten/reiniging
org058,drukwerk-en-print,,,handmatig,https://www.probedrijven.nl/
org059,assemblage,,,hoog,https://promen.nl/werk-uitbesteden/techniek-logistiek/
org059,montage,,,laag,https://promen.nl/werk-uitbesteden/techniek-logistiek/
org059,verpakken,,,hoog,https://promen.nl/werk-uitbesteden/techniek-logistiek/
org059,fulfilment,,,midden,https://promen.nl/werk-uitbesteden/
org059,magazijn-en-opslag,,,hoog,https://promen.nl/werk-uitbesteden/techniek-logistiek/
org059,post-en-pakketbezorging,,,hoog,https://promen.nl/werk-uitbesteden/techniek-logistiek/
org059,groenvoorziening-en-onderhoud,,,hoog,https://promen.nl/werk-uitbesteden/groen-schoon/
org059,schoonmaak,,,hoog,https://promen.nl/werk-uitbesteden/groen-schoon/
org059,catering,,,hoog,https://promen.nl/werk-uitbesteden/bedrijfscatering/
org059,voedselbewerking,,,hoog,https://promen.nl/werk-uitbesteden/assembleren-verpakken/
org060,assemblage,,,laag,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,elektrotechnische-assemblage,,,hoog,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,verpakken,,,hoog,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,post-en-pakketbezorging,,,hoog,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,productie-en-lijnwerk,,,midden,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,groenvoorziening-en-onderhoud,,,hoog,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org060,schoonmaak,,,hoog,https://www.provalu.nl/over-ons-oud/werk-uitbesteden-provalu-regelt-het/
org061,assemblage,,,hoog,https://www.reestmond.nl/assembleren-verpakken/
org061,montage,,,midden,https://www.reestmond.nl/assembleren-verpakken/
org061,verpakken,,,hoog,https://www.reestmond.nl/assembleren-verpakken/
org061,co-packing,,,midden,https://www.reestmond.nl/assembleren-verpakken/
org061,orderpicking,,,laag,https://www.reestmond.nl/assembleren-verpakken/
org061,transport-en-koeriersdiensten,,,hoog,https://www.reestmond.nl/personenvervoer/
org061,productie-en-lijnwerk,,,laag,https://www.reestmond.nl/assembleren-verpakken/
org061,schoonmaak,,,hoog,https://www.reestmond.nl/schoonmaak/
org061,catering,,,hoog,https://www.reestmond.nl/catering-broodjemeppel/
org062,assemblage,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/elektromontage
org062,elektrotechnische-assemblage,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/elektromontage
org062,verpakken,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/in-om-en-verpakken
org062,co-packing,,,hoog,https://rijnvicus.nl/
org062,fulfilment,,,hoog,https://rijnvicus.nl/over-ons/commercieel-team/fulfilment
org062,magazijn-en-opslag,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/logistiek
org062,orderpicking,,,laag,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/logistiek
org062,productie-en-lijnwerk,,,laag,https://rijnvicus.nl/werkgevers/ik-zoek-personeel/iemand-inhuren
org062,metaalbewerking,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/metaalbewerking
org062,plaatwerk,,,laag,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/metaalbewerking
org062,lassen,,,midden,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/metaalbewerking
org062,groenvoorziening-en-onderhoud,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/groenvoorziening-en-onderhoud
org062,schoonmaak,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/schoonmaak
org062,industriele-en-specialistische-reiniging,,,hoog,https://rijnvicus.nl/producten
org062,catering,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/catering
org062,bedrijfsrestaurant-en-horeca,,,hoog,https://rijnvicus.nl/werkgevers/ik-heb-werk-om-uit-te-besteden/schoonmaak
org062,scannen-en-archiveren,,,laag,https://rijnvicus.nl/werkgevers/ik-zoek-personeel/iemand-inhuren
org062,demontage-en-recycling,,,laag,https://rijnvicus.nl/producten
org063,assemblage,,,laag,https://www.risse.nl/voor-werkgevers/werk-uitbesteden/
org063,montage,,,laag,https://www.risse.nl/voor-werkgevers/werk-uitbesteden/
org063,verpakken,,,midden,https://www.risse.nl/voor-werkgevers/werk-uitbesteden/
org063,magazijn-en-opslag,,,laag,https://www.risse.nl/voor-werkgevers/werk-uitbesteden/
org065,assemblage,,,midden,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/inpak-en-montage-werk/
org065,montage,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/inpak-en-montage-werk/
org065,verpakken,,,hoog,https://www.scalabor.nl/2026/07/16/e-fulfilment-van-scalabor-krijgt-een-nieuw-thuis-bij-groene-rijders/
org065,fulfilment,,,hoog,https://www.scalabor.nl/
org065,magazijn-en-opslag,,,hoog,https://www.scalabor.nl/2026/07/16/e-fulfilment-van-scalabor-krijgt-een-nieuw-thuis-bij-groene-rijders/
org065,orderpicking,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/e-fulfilment-voor-webshops-en-bedrijven/
org065,meubelmakerij,,,laag,https://www.scalabor.nl/2024/06/13/scalabor-en-presikhaaf-schoolmeubelen-verlengen-contract-als-sociaal-werkgevers/
org065,groenvoorziening-en-onderhoud,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/groenvoorziening/
org065,kwekerij-en-tuinbouw,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,schoonmaak,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,receptie-en-gastvrijheid,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,facilitaire-dienstverlening,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,beveiliging-en-toezicht,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,catering,,,laag,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org065,bedrijfsrestaurant-en-horeca,,,hoog,https://www.scalabor.nl/scalabor-divers-en-veelzijdig/facilitaire-diensten/
org066,assemblage,,,laag,https://www.senzer.nl/werkgever/werk-uitbesteden
org066,montage,,,midden,https://www.senzer.nl/werkgever/werk-uitbesteden
org066,verpakken,,,hoog,https://www.senzer.nl/werkgever/werk-uitbesteden
org066,productie-en-lijnwerk,,,laag,https://www.senzer.nl/werkgever
org066,groenvoorziening-en-onderhoud,,,laag,https://www.senzer.nl/inclusieve-en-financi%C3%ABle-dienstverlening-aan-800-ondernemers-en-werkgevers-23
org066,schoonmaak,,,hoog,https://www.senzer.nl/inclusieve-en-financi%C3%ABle-dienstverlening-aan-800-ondernemers-en-werkgevers-23
org066,catering,,,hoog,https://www.senzer.nl/werkgever/werk-uitbesteden
org066,bedrijfsrestaurant-en-horeca,,,hoog,https://www.senzer.nl/werkgever/werk-uitbesteden
org067,assemblage,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/
org067,montage,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,elektrotechnische-assemblage,,,midden,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,verpakken,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,fulfilment,,,midden,https://www.spaarnewerkt.nl/werk-uitbesteden/grafische-vormgeving/
org067,mailing-en-lettershop,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/grafische-vormgeving/
org067,magazijn-en-opslag,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/grafische-vormgeving/
org067,post-en-pakketbezorging,,,hoog,https://www.spaarnewerkt.nl/
org067,metaalbewerking,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/
org067,plaatwerk,,,midden,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,lassen,,,midden,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,poedercoaten-en-spuiten,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/techniek-metaalbewerking/
org067,groenvoorziening-en-onderhoud,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/
org067,openbare-ruimte-en-straatreiniging,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/groenvoorziening/
org067,schoonmaak,,,hoog,https://www.spaarnewerkt.nl/
org067,drukwerk-en-print,,,hoog,https://www.spaarnewerkt.nl/werk-uitbesteden/
org067,kringloop-en-hergebruik,,,hoog,https://www.spaarnewerkt.nl/
org069,assemblage,,,hoog,https://www.wijzijnstark.nl/mogelijkheden/productie/
org069,verpakken,,,hoog,https://www.wijzijnstark.nl/mogelijkheden/productie/
org069,co-packing,,,hoog,https://www.wijzijnstark.nl/
org069,houtbewerking,,,laag,https://www.wijzijnstark.nl/mogelijkheden/productie/
org069,groenvoorziening-en-onderhoud,,,hoog,https://www.wijzijnstark.nl/mogelijkheden/groen-onderhoud/
org069,catering,,,hoog,https://www.wijzijnstark.nl/
org070,assemblage,,,laag,https://moa-werkt.nl/moai-wurk/
org070,montage,,,laag,https://moa-werkt.nl/
org070,verpakken,,,hoog,https://moa-werkt.nl/moai-wurk/
org070,productie-en-lijnwerk,,,midden,https://moa-werkt.nl/moai-wurk/
org070,groenvoorziening-en-onderhoud,,,hoog,https://moa-werkt.nl/
org070,openbare-ruimte-en-straatreiniging,,,laag,https://moa-werkt.nl/moa-grien/
org070,schoonmaak,,,hoog,https://moa-werkt.nl/
org070,naaiatelier-en-confectie,,,handmatig,https://moa-werkt.nl/moai-wurk/
org072,assemblage,,,hoog,https://www.swb.nl/werkgevers/
org072,elektrotechnische-assemblage,,,laag,https://www.swb.nl/contact/werk-uitbesteden/
org072,verpakken,,,hoog,https://www.swb.nl/werkgevers/
org072,productie-en-lijnwerk,,,hoog,https://www.swb.nl/werkgevers/
org072,openbare-ruimte-en-straatreiniging,,,hoog,https://www.swb.nl/
org072,schoonmaak,,,hoog,https://www.swb.nl/werkgevers/
org073,montage,,,laag,https://tiem.nl/sector/productie/
org073,verpakken,,,hoog,https://tiem.nl/ik-wil-werk-uitbesteden/
org073,voedselbewerking,,,hoog,https://tiem.nl/ik-wil-werk-uitbesteden/
org073,administratieve-ondersteuning,,,laag,https://tiem.nl/ik-wil-werk-uitbesteden/
org074,assemblage,,,midden,https://tomingroep.nl/ik-heb-werk/
org074,montage,,,hoog,https://tomingroep.nl/ik-heb-werk/
org074,verpakken,,,hoog,https://tomingroep.nl/ik-heb-werk/
org074,magazijn-en-opslag,,,midden,https://tomingroep.nl/ik-heb-werk/
org074,groenvoorziening-en-onderhoud,,,hoog,https://tomingroep.nl/ik-heb-werk/
org074,openbare-ruimte-en-straatreiniging,,,hoog,https://tomingroep.nl/onze-mogelijkheden/
org074,schoonmaak,,,hoog,https://tomingroep.nl/ik-heb-werk/
org074,facilitaire-dienstverlening,,,laag,https://tomingroep.nl/onze-mogelijkheden/
org074,catering,,,hoog,https://tomingroep.nl/ik-heb-werk/
org074,scannen-en-archiveren,,,midden,https://tomingroep.nl/ik-heb-werk/
org074,kringloop-en-hergebruik,,,midden,https://tomingroep.nl/ik-heb-werk/
org075,assemblage,,,hoog,https://www.uw.nl/bedrijven/werk-uitbesteden/
org075,montage,,,hoog,https://www.uw.nl/bedrijven/werk-uitbesteden/montage-en-assemblage/
org075,elektrotechnische-assemblage,,,midden,https://www.uw.nl/bedrijven/werk-uitbesteden/montage-en-assemblage/
org075,verpakken,,,hoog,https://www.uw.nl/bedrijven/werk-uitbesteden/
org075,co-packing,,,midden,https://www.uw.nl/bedrijven/werk-uitbesteden/licht-productie/
org075,metaalbewerking,,,midden,https://www.uw.nl/bedrijven/werk-uitbesteden/metaal/
org075,lassen,,,midden,https://www.uw.nl/bedrijven/werk-uitbesteden/metaal/
org075,groenvoorziening-en-onderhoud,,,hoog,https://www.uw.nl/
org075,openbare-ruimte-en-straatreiniging,,,midden,https://www.uw.nl/bedrijven/werk-uitbesteden/groen-aanleg-onderhoud/
org075,schoonmaak,,,hoog,https://www.uw.nl/
org075,facilitaire-dienstverlening,,,hoog,https://www.uw.nl/bedrijven/werk-uitbesteden/
org075,catering,,,hoog,https://www.uw.nl/bedrijven/werk-uitbesteden/schoonmaak-utrecht/
org076,assemblage,,,hoog,https://www.123vakmensen.nl/
org076,montage,,,laag,https://www.123vakmensen.nl/bedrijven/
org076,verpakken,,,hoog,https://www.123vakmensen.nl/
org076,magazijn-en-opslag,,,hoog,https://www.123vakmensen.nl/samenwerking-vakmensen-hanzestrohm-helpt-beide-bedrijven-vooruit/
org076,transport-en-koeriersdiensten,,,handmatig,https://www.123vakmensen.nl/
org076,houtbewerking,,,hoog,https://www.123vakmensen.nl/bedrijven/
org076,groenvoorziening-en-onderhoud,,,hoog,https://www.123vakmensen.nl/
org076,schoonmaak,,,hoog,https://www.123vakmensen.nl/eigenaren-van-vakmensen-richten-nieuw-bedrijf-vakmensen-services-op/
org076,klein-onderhoud-en-klusdiensten,,,handmatig,https://www.123vakmensen.nl/
org076,catering,,,laag,https://www.123vakmensen.nl/
org076,bedrijfsrestaurant-en-horeca,,,hoog,https://www.123vakmensen.nl/
org076,wasserij-en-linnenservice,,,handmatig,https://www.123vakmensen.nl/
org076,naaiatelier-en-confectie,,,handmatig,https://www.123vakmensen.nl/
org076,drukwerk-en-print,,,handmatig,https://www.123vakmensen.nl/
org076,kringloop-en-hergebruik,,,hoog,https://www.123vakmensen.nl/
org076,fietsenwerkplaats,,,hoog,https://www.123vakmensen.nl/eigenaren-van-vakmensen-richten-nieuw-bedrijf-vakmensen-services-op/
org077,assemblage,,,hoog,https://vidar.nl/voor-bedrijven/werk-uitbesteden/assemblage-en-montage/
org077,montage,,,hoog,https://vidar.nl/voor-bedrijven/werk-uitbesteden/assemblage-en-montage/
org077,elektrotechnische-assemblage,,,midden,https://vidar.nl/voor-bedrijven/werk-uitbesteden/assemblage-en-montage/
org077,verpakken,,,hoog,https://vidar.nl/voor-bedrijven/werk-uitbesteden/assemblage-en-montage/
org077,co-packing,,,midden,https://vidar.nl/voor-bedrijven/werk-uitbesteden/verpakken-en-ompakken/
org077,productie-en-lijnwerk,,,hoog,https://vidar.nl/voor-bedrijven/werk-uitbesteden/productiewerk/
org077,bedrijfsrestaurant-en-horeca,,,midden,https://vidar.nl/voor-bedrijven/personeel-vinden/contact-voor-bedrijven/
org078,assemblage,,,hoog,https://www.vpwerkt.nl/voor-werkgevers/uitbesteding/montage-en-assemblage
org078,montage,,,hoog,https://www.vpwerkt.nl/
org078,verpakken,,,hoog,https://www.vpwerkt.nl/
org078,co-packing,,,laag,https://www.vpwerkt.nl/voor-werkgevers/uitbesteding/verpakken
org078,magazijn-en-opslag,,,hoog,https://www.vpwerkt.nl/voor-werkgevers/uitbesteding/opslag
org078,transport-en-koeriersdiensten,,,hoog,https://www.vpwerkt.nl/
org078,groenvoorziening-en-onderhoud,,,hoog,https://www.vpwerkt.nl/
org078,openbare-ruimte-en-straatreiniging,,,laag,https://www.vpwerkt.nl/over/groenvoorziening-voorne-putten
org078,schoonmaak,,,hoog,https://www.vpwerkt.nl/
org078,beveiliging-en-toezicht,,,hoog,https://www.vpwerkt.nl/
org078,voedselbewerking,,,laag,https://www.vpwerkt.nl/voor-werkgevers/uitbesteding/verpakken
org078,drukwerk-en-print,,,handmatig,https://www.vpwerkt.nl/
org079,productie-en-lijnwerk,,,hoog,https://www.waagroep.nl/
org080,assemblage,,,hoog,https://wedeka.nl/werksoorten/verpakken/
org080,montage,,,hoog,https://wedeka.nl/werksoorten/electronica/
org080,elektrotechnische-assemblage,,,hoog,https://wedeka.nl/werksoorten/electronica/
org080,verpakken,,,hoog,https://wedeka.nl/
org080,co-packing,,,laag,https://wedeka.nl/werksoorten/vervoer-logistiek/
org080,magazijn-en-opslag,,,hoog,https://wedeka.nl/werksoorten/verpakken/
org080,orderpicking,,,hoog,https://wedeka.nl/werksoorten/verpakken/
org080,transport-en-koeriersdiensten,,,laag,https://wedeka.nl/werksoorten/vervoer-logistiek/
org080,metaalbewerking,,,hoog,https://wedeka.nl/werksoorten/elektromontage-metaal/
org080,plaatwerk,,,laag,https://wedeka.nl/werksoorten/elektromontage-metaal/
org080,lassen,,,midden,https://wedeka.nl/werksoorten/elektromontage-metaal/
org080,groenvoorziening-en-onderhoud,,,hoog,https://wedeka.nl/werksoorten/groen-landschapsbeheer/
org080,openbare-ruimte-en-straatreiniging,,,midden,https://wedeka.nl/werksoorten/groen-landschapsbeheer/
org080,schoonmaak,,,hoog,https://wedeka.nl/
org080,facilitaire-dienstverlening,,,hoog,https://wedeka.nl/werksoorten/detachering/
org080,kringloop-en-hergebruik,,,hoog,https://wedeka.nl/
org081,assemblage,,,hoog,https://www.weenerxl.nl/post-en-logistieke-diensten/
org081,verpakken,,,hoog,https://www.weenerxl.nl/post-en-logistieke-diensten/
org081,transport-en-koeriersdiensten,,,midden,https://www.weenerxl.nl/post-en-logistieke-diensten/
org081,post-en-pakketbezorging,,,hoog,https://www.weenerxl.nl/post-en-logistieke-diensten/
org081,productie-en-lijnwerk,,beide,hoog,https://www.weenerxl.nl/verpakken-en-assemblage/
org081,groenvoorziening-en-onderhoud,,,hoog,https://www.weenerxl.nl/post-en-logistieke-diensten/
org081,schoonmaak,,,hoog,https://www.weenerxl.nl/werk-uitbesteden/
org083,assemblage,,,hoog,https://debinnenbaan.nl/werk-uitbesteden/montage-en-assemblagewerkzaamheden/
org083,montage,,,hoog,https://debinnenbaan.nl/werk-uitbesteden/montage-en-assemblagewerkzaamheden/
org083,verpakken,,,hoog,https://debinnenbaan.nl/werk-uitbesteden/verpak-inpak-en-ompakwerkzaamheden/
org083,co-packing,,,laag,https://debinnenbaan.nl/werk-uitbesteden/vouwwerkzaamheden/
org083,productie-en-lijnwerk,,,laag,https://debinnenbaan.nl/werk-uitbesteden/
org083,groenvoorziening-en-onderhoud,,,hoog,https://debinnenbaan.nl/werk-uitbesteden/groenvoorziening/
org083,openbare-ruimte-en-straatreiniging,,,laag,https://debinnenbaan.nl/werk-uitbesteden/groenvoorziening/
org087,verpakken,,,hoog,https://werkkracht.nl/
org088,assemblage,,,midden,https://www.lucrato.nl/voor-werkgevers/werk-uitbesteden
org088,montage,,,laag,https://www.lucrato.nl/voor-werkgevers/werk-uitbesteden
org088,verpakken,,,laag,https://www.lucrato.nl/voor-werkgevers/werk-uitbesteden
org088,productie-en-lijnwerk,,,laag,https://www.lucrato.nl/voor-werkgevers/werk-uitbesteden
org089,assemblage,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/elektro-en-assemblage/
org089,montage,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/elektro-en-assemblage/
org089,elektrotechnische-assemblage,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/elektro-en-assemblage/
org089,verpakken,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/verpakken/
org089,mailing-en-lettershop,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/business-post-printing/
org089,magazijn-en-opslag,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/magazijn/
org089,orderpicking,,,laag,https://werkom.nl/voor-bedrijven/uitbesteden/magazijn/
org089,transport-en-koeriersdiensten,,,laag,https://werkom.nl/voor-bedrijven/uitbesteden/magazijn/
org089,post-en-pakketbezorging,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/business-post-printing/
org089,groenvoorziening-en-onderhoud,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/groenonderhoud/
org089,openbare-ruimte-en-straatreiniging,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/groenonderhoud/
org089,schoonmaak,,,hoog,https://werkom.nl/
org089,glazenwassen,,,laag,https://werkom.nl/voor-bedrijven/uitbesteden/schoonmaak/
org089,postkamer-en-documentstromen,,,laag,https://werkom.nl/voor-bedrijven/uitbesteden/business-post-printing/
org089,beveiliging-en-toezicht,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/fietsenstallingen/
